national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years
42449774968,Ngo Hoang Ha,9/5/1999,Vietnam,1,1,1
86057603509,Vo Tuyet Vy,7/4/1990,Vietnam,1,1,2
57451920709,Vo Thu Tai,2/27/1976,Vietnam,1,0,1
63459212533,Doan Quang Toan,3/28/1964,Vietnam,1,1,4
43829850742,Tran Duc Anh,7/9/2002,Vietnam,0,0,0
97352426102,Vu Tien Nghia,6/9/1961,Vietnam,1,1,7
33381218151,Hoang Phuong Huong,1/8/1972,Vietnam,1,1,5
49373588741,Ho Minh My,7/18/1977,Vietnam,1,0,15
77563388636,Doan Anh Nhat,9/27/1942,Vietnam,1,0,5
88120514375,Dang Diem Thao,1/28/2004,Vietnam,1,0,1
44083316571,Doan Quoc Thang,7/23/1976,Vietnam,0,0,0
28528048096,Huynh Tien Kien,1/12/1956,Vietnam,1,0,3
14213096139,Mai Duc Anh,6/24/1972,Vietnam,0,0,0
96998917408,Tran Quoc Quy,5/22/1999,Vietnam,1,1,1
99140277298,Le Phuong Khoa,8/14/1969,Vietnam,1,1,7
47068795795,Doan Xuan Trung,11/26/1985,Vietnam,0,0,0
24590908402,Huynh Quoc Khoa,2/13/1996,Vietnam,1,1,3
49435693510,Mai Huy Anh,11/28/1980,Vietnam,0,0,0
13456892932,Phung Tuan Thao,7/3/1991,Vietnam,1,1,1
77975313648,Phan Quang Khoa,7/24/1993,Vietnam,1,1,1
78155932310,Le Huu Vy,11/3/1983,Vietnam,0,0,0
30270321550,Phung Tuyet Khoa,4/10/1993,Vietnam,0,0,4
59398558050,Ngo Gia Dat,8/8/2008,Vietnam,1,0,1
57032323734,Ngo My Mai,8/6/1967,Vietnam,1,0,1
62416069202,Doan Anh Tu,9/21/1947,Vietnam,1,1,18
48123946750,Doan My Nhat,3/5/1965,Vietnam,1,0,7
90233054297,Hoang Gia Khoa,4/17/1987,Vietnam,1,1,20
98898233019,Chau Bao Toan,6/10/1970,Vietnam,0,0,7
46727961625,Pham Minh Phong,8/27/1998,Vietnam,1,1,7
76431354513,Chau Phuc Ha,3/17/1976,Vietnam,1,1,5
72751914707,Ho Gia My,4/8/1983,Vietnam,0,0,3
87721914407,Dinh Manh Nam,5/23/1979,Vietnam,0,0,0
23078574428,Kieu Tien Yen,8/19/1939,Vietnam,1,1,9
53067362585,Mai Thi Loc,8/12/1976,Vietnam,0,0,10
56638678316,Tran Manh Yen,2/12/2005,Vietnam,0,0,0
38596553296,Huynh Thanh Cuong,12/10/1934,Vietnam,0,0,13
57605943199,Vu Manh Yen,8/31/2004,Vietnam,1,1,1
44235849371,Phung Manh Kien,10/21/1986,Vietnam,0,0,9
24781780501,Ho Thi Khoa,11/10/1956,Vietnam,1,0,6
51981923042,Tran Thuy Huong,10/23/1999,Vietnam,1,0,1
86944370344,Pham Xuan Tai,2/14/2000,Vietnam,0,0,1
61179625744,Bui Tuyet Nam,6/11/1989,Vietnam,1,0,5
57208372228,Nguyen Huy Tai,7/5/1935,Vietnam,0,0,2
62127009759,Vu Huy Phuc,10/26/1964,Vietnam,1,1,20
29771884289,Pham Diem Giang,10/25/1977,Vietnam,1,1,12
80723596889,Le Tuan Son,5/13/1988,Vietnam,1,1,9
81434264480,Vu Van Son,9/16/1975,Vietnam,0,0,0
24185136780,Doan Thu Lan,2/13/1980,Vietnam,1,0,17
11564334033,Kieu Phuong Thao,1/2/1985,Vietnam,0,0,3
78054833145,Dang Ngoc Anh,4/9/1996,Vietnam,0,0,0
37113729141,Phung Duc Phuc,6/23/1999,Vietnam,1,1,5
42289145142,Trinh Bao Huong,4/22/1993,Vietnam,1,1,3
88165841465,Mac Van Phuc,9/23/1975,Vietnam,1,0,3
52449963716,Phan Van My,2/28/1950,Vietnam,1,1,9
19851503668,Mai Thu Quy,5/19/1984,Vietnam,0,0,0
50867083262,Huynh Manh Dat,2/21/1938,Vietnam,1,1,1
48640488970,Doan Nhu Binh,12/21/1966,Vietnam,1,0,1
81018888989,Lam Quoc Anh,6/9/1966,Vietnam,1,1,15
40695704168,Phan Thu Nghia,3/16/1931,Vietnam,1,1,3
58139570245,Trinh Manh Trung,12/2/1988,Vietnam,1,1,13
51257527259,Mai Huy Nhan,4/2/2006,Vietnam,1,0,1
94280934951,To Gia Ha,12/1/1992,Vietnam,0,0,3
34118145772,Do Thi Toan,8/16/2007,Vietnam,1,1,1
83372159303,Doan Dinh Yen,7/1/1976,Vietnam,0,0,1
58509279979,Phan Thuy Binh,2/24/1963,Vietnam,0,0,3
58648445231,Chau Xuan Son,4/3/1962,Vietnam,0,0,0
12011282585,Doan Duc Loc,4/18/1952,Vietnam,1,1,13
56518880081,Trinh Bao Toan,2/11/2007,Vietnam,0,0,0
58307238543,Ly Thu Nam,6/10/1995,Vietnam,1,0,6
62386802328,Chau Thu Tai,4/27/1975,Vietnam,0,0,15
70822696991,Truong Thu Phuc,8/21/1963,Vietnam,0,0,0
52364153326,Ly Hoang Kien,12/5/1969,Vietnam,1,1,7
11645515786,Doan Quang Cuong,10/22/1991,Vietnam,0,0,8
37306983617,Vo Quoc Ha,12/25/1983,Vietnam,0,0,1
10526146875,Chau Bao Anh,9/24/1967,Vietnam,0,0,3
93046171408,Duong Bao Son,9/20/1972,Vietnam,1,0,3
31408382951,Vo Duc Loc,7/12/1979,Vietnam,0,0,16
85481094579,Duong Gia Linh,4/6/1982,Vietnam,0,0,3
70147608284,Do My Dat,5/2/2005,Vietnam,1,1,1
26326155637,To Diem Nhat,4/16/1983,Vietnam,1,1,3
26041467135,Hoang Ngoc Thinh,12/17/2002,Vietnam,1,1,1
77465123801,Hoang Thu Diep,9/6/2002,Vietnam,1,0,1
35042203243,Duong Xuan Quy,9/2/1989,Vietnam,1,1,5
11191140487,Le Nhu Nhat,5/10/1961,Vietnam,0,0,1
63099645759,Bui Quang Trang,10/11/1995,Vietnam,1,1,1
95690637823,Truong Anh Vy,1/18/2003,Vietnam,0,0,0
26313880650,Nguyen Bao Diep,5/3/1980,Vietnam,1,1,6
29202788252,Dinh Gia Vy,2/15/1973,Vietnam,1,1,1
60067828808,To Gia Khoa,5/16/1978,Vietnam,0,0,1
42031549825,Do Thu Lan,5/27/1980,Vietnam,1,0,2
53568504854,Hoang Huy Yen,2/1/1974,Vietnam,0,0,5
99265711546,Phung Duc Huong,2/25/1993,Vietnam,1,1,2
80884648539,Lam Tuyet Dat,6/29/1969,Vietnam,1,1,4
39847620124,Chau Thi Kien,12/29/1968,Vietnam,1,0,8
56301463026,Tran Van Son,4/16/1967,Vietnam,1,0,1
96446607860,Mai Anh Nhat,7/4/1973,Vietnam,1,0,3
21405472156,Ngo Gia Tu,4/25/1996,Vietnam,1,1,8
24573371465,Doan Van Khang,11/5/1962,Vietnam,0,0,0
78819275959,Dinh Thanh Nhan,4/13/1976,Vietnam,0,0,2
25523442473,Huynh Dinh Cuong,3/13/1982,Vietnam,0,0,0
94417527297,Huynh Phuc Anh,7/18/1981,Vietnam,1,0,15
29292403134,Phung Phuc Trung,10/29/2003,Vietnam,1,1,3
90604987855,Dinh Thuy Mai,11/10/1989,Vietnam,1,0,7
73383374362,Hoang Thanh Vy,1/19/1995,Vietnam,1,1,2
22663669186,Le Diem Nhan,12/5/2002,Vietnam,1,1,5
65386032110,Pham Gia Anh,9/27/1939,Vietnam,0,0,2
87149341968,Doan Hoang Loc,6/1/1999,Vietnam,0,0,1
86042663029,Ngo Xuan Phuc,11/13/1978,Vietnam,0,0,0
38282114909,Hoang Thuy Tai,12/8/1937,Vietnam,1,1,18
19998078258,Mac Quang Thao,6/21/1969,Vietnam,0,0,0
61943739354,Huynh Xuan Thang,3/11/1947,Vietnam,1,1,2
76172713183,Phan Anh Nhan,7/23/1987,Vietnam,0,0,2
47173815701,Huynh Duc Ha,6/12/2007,Vietnam,1,1,1
94131883831,Do Bao Diep,3/20/1964,Vietnam,0,0,0
39205506286,Kieu Anh Ha,8/3/2006,Vietnam,0,0,0
10339332534,Kieu Diem Ha,2/13/1993,Vietnam,1,1,1
44584313079,Phan Minh Tu,2/18/1992,Vietnam,1,1,1
81775800764,Dao Tien Trang,4/8/1951,Vietnam,0,0,9
29026129356,Ho Anh Tu,10/16/1968,Vietnam,1,1,1
83745689191,Doan Hoang My,10/22/1964,Vietnam,1,0,25
13290920428,Phung Thanh Tu,7/9/1972,Vietnam,1,0,15
62131573725,Nguyen Duc Nhan,8/9/1986,Vietnam,1,0,1
47356578840,Ngo Bao Nam,9/29/2001,Vietnam,0,0,0
25307621289,Ngo My Nam,9/8/1991,Vietnam,1,0,2
51726886537,Huynh Tuyet Thinh,1/5/1949,Vietnam,1,1,5
70468384701,Dang My Binh,10/30/1987,Vietnam,0,0,0
33247603911,Hoang Huy Nam,8/19/1983,Vietnam,1,1,18
84872353274,Lam Manh Linh,9/14/1971,Vietnam,1,0,8
99838447882,Kieu Minh Tu,5/30/1955,Vietnam,1,1,19
71853353176,Hoang Tuyet Yen,7/5/1978,Vietnam,0,0,16
83024135168,Ngo Nhu Yen,10/22/1969,Vietnam,1,1,1
85403939099,Ly Duc Nhat,3/26/1967,Vietnam,1,1,15
29535046815,Hoang Quang Vy,5/3/1987,Vietnam,0,0,0
80029345000,Pham Hoang My,6/19/1982,Vietnam,0,0,16
31701626180,Ngo Thanh Thao,12/11/1996,Vietnam,0,0,1
39967255039,Trinh Hoang Ha,10/18/1965,Vietnam,1,1,16
14549811474,Ho Huu Binh,10/24/1957,Vietnam,1,1,8
83738543789,Lam Hoang Thao,2/25/1967,Vietnam,1,1,20
93118867321,Phan Bao Mai,1/13/1974,Vietnam,0,0,0
98670445453,Trinh Phuc Thang,5/27/1978,Vietnam,0,0,23
44870385173,Ly Bao Phuc,5/15/1987,Vietnam,1,1,14
37337773017,To Thuy Quy,10/28/2005,Vietnam,1,0,1
79888555285,Trinh Gia Binh,12/9/1974,Vietnam,1,0,27
78543291408,Dang Phuong Mai,11/10/1934,Vietnam,1,1,5
14967249542,Le Xuan Hoa,12/26/1982,Vietnam,1,1,1
92212147850,Mai Quoc Cuong,11/1/2003,Vietnam,1,0,1
76461858931,Phan Anh Ha,9/13/1962,Vietnam,0,0,0
49851921369,Trinh Quang Ha,9/13/1950,Vietnam,1,0,10
13816069614,Dang Nhu Binh,8/20/1972,Vietnam,0,0,1
62501410059,Vo Hoang Dung,9/16/2000,Vietnam,1,0,2
83202298964,Do Huu Khang,3/29/1969,Vietnam,1,0,3
62760451417,To Xuan Diep,1/7/1959,Vietnam,0,0,0
97668063239,Doan Tuan Thang,2/16/1983,Vietnam,1,1,1
94997656531,Hoang Tuyet Khoa,5/3/1974,Vietnam,1,0,23
24147594499,Do Bao Khang,1/19/1992,Vietnam,1,0,4
29827194619,Le Thanh Vy,5/18/1960,Vietnam,0,0,1
10618882888,Chau Huu Khoa,2/27/1970,Vietnam,0,0,4
88764365346,Vu Tuyet Trang,3/2/2004,Vietnam,1,1,3
74367903990,Le Xuan Phong,3/30/1977,Vietnam,1,1,4
21446203441,Truong Quoc Trung,10/29/1966,Vietnam,1,1,10
40435041463,Dinh Tien Phuc,12/17/2004,Vietnam,1,1,1
96189263141,Doan Manh Nhan,6/22/1975,Vietnam,1,1,3
28979330812,Phan Van Yen,8/1/2006,Vietnam,1,0,1
93599214821,Chau Tien Loc,9/24/1978,Vietnam,1,1,5
76270746089,Mai Quoc Nhat,4/1/2002,Vietnam,1,0,4
72514813328,Nguyen Gia Khang,10/21/1990,Vietnam,0,0,0
98663745763,Pham Gia Vy,2/17/1957,Vietnam,0,0,4
90985339815,To Bao Phuc,5/18/1963,Vietnam,0,0,6
37955716451,Phung Nhu Cuong,9/19/1994,Vietnam,1,0,1
96335918644,Ngo Diem Binh,8/4/1990,Vietnam,1,1,5
15898782225,Truong Van Linh,6/26/1957,Vietnam,1,1,3
14703673536,Mac Ngoc Linh,10/19/1986,Vietnam,1,1,3
56506116964,Tran Phuc Thang,4/22/2006,Vietnam,0,0,0
39809827061,Huynh Huy Dung,10/23/1956,Vietnam,0,0,0
80413578430,Ly Quang Giang,12/22/1978,Vietnam,1,0,8
33508946766,Mac Gia Nhat,1/26/2007,Vietnam,1,0,1
18317999909,Dang Thu Dat,6/27/1988,Vietnam,1,0,7
35383196424,Kieu Anh Toan,11/26/1985,Vietnam,0,0,10
83324895873,Ly Xuan Linh,1/22/1969,Vietnam,0,0,12
20959357383,Hoang Dinh Tai,9/30/1979,Vietnam,0,0,0
14425256966,Kieu Tien Thao,6/17/1969,Vietnam,0,0,1
53806319226,Le Huu Son,2/27/2006,Vietnam,1,0,2
68954159335,Vu Manh Quy,4/18/1945,Vietnam,1,0,17
36330381852,Bui Thu Phuc,2/8/1990,Vietnam,0,0,5
71222803337,Do Phuc Nhat,3/17/1992,Vietnam,1,0,7
77133153932,Vo Thi Binh,10/16/1995,Vietnam,0,0,0
70347178257,Trinh Tuan Dat,2/25/1997,Vietnam,0,0,8
26055765825,Lam Quoc Yen,4/27/1989,Vietnam,0,0,1
16582288813,Duong Tuyet Nghia,12/18/1951,Vietnam,1,1,1
42017958348,Dao My Yen,1/2/1975,Vietnam,0,0,6
16934208500,Ho Phuc Anh,7/18/1998,Vietnam,1,0,2
46959965374,Truong Diem Loc,2/5/1998,Vietnam,1,1,2
90078949806,Mai Bao Dat,8/7/2007,Vietnam,1,1,1
33510174057,Hoang Manh Hoa,12/15/1967,Vietnam,1,0,5
60831012122,Mai Phuc Tai,2/11/1976,Vietnam,0,0,0
21672897050,Ho Manh Vy,7/14/2005,Vietnam,1,0,2
50215963550,Ngo Tuan Hieu,7/1/1967,Vietnam,1,0,5
99709272041,Nguyen Dinh Trung,5/4/1975,Vietnam,1,1,2
97121207422,Lam Gia Hoa,8/5/1950,Vietnam,1,1,7
68889158558,Duong Van Nam,10/7/1995,Vietnam,0,0,9
17057875390,Le Quoc Tai,5/1/1944,Vietnam,0,0,0
92378025770,Dang Nhu Mai,4/11/1980,Vietnam,1,0,3
76306687603,Ho Phuong Binh,8/23/1976,Vietnam,0,0,11
38145082103,To Phuc Son,5/1/1992,Vietnam,1,0,2
40109153601,Chau Nhu Lan,6/7/1962,Vietnam,0,0,7
61430753844,Do Ngoc Hieu,2/17/1930,Vietnam,0,0,0
43478667080,Dang Huy Tu,3/8/2008,Vietnam,0,0,0
67526705449,Lam Hoang Loc,4/11/1998,Vietnam,1,0,1
52804977219,Bui Thanh Cuong,7/12/1996,Vietnam,1,1,3
47352187162,Dao Dinh Trang,4/19/1985,Vietnam,0,0,0
93866871200,Mac Thu Trung,1/11/2006,Vietnam,1,0,1
94033915586,Nguyen Diem Son,3/6/1995,Vietnam,1,1,4
28072529246,Chau Manh Dat,5/22/1998,Vietnam,0,0,0
37616405752,Kieu Thi Yen,1/10/1973,Vietnam,1,1,9
38060783372,Ly Phuong Hieu,2/10/1932,Vietnam,1,1,17
70241334100,Do Hoang Ha,6/23/1982,Vietnam,1,1,21
51052337459,Phan Gia Lan,12/12/1970,Vietnam,0,0,0
19737826826,Dao Phuc Vy,11/25/1981,Vietnam,1,1,2
89664018280,Huynh Diem Nam,2/27/1992,Vietnam,1,0,1
67021467127,Vu Quang Nghia,12/17/1956,Vietnam,1,1,9
20276558423,Le Duc My,1/25/1949,Vietnam,0,0,21
61015861992,Kieu Phuong Thinh,8/3/1945,Vietnam,0,0,0
98445194155,Nguyen Quoc Son,1/24/1971,Vietnam,1,1,26
89674421932,Bui Duc Trang,1/26/1946,Vietnam,1,1,4
25269480063,Dinh Nhu Cuong,10/16/1964,Vietnam,0,0,0
56751381331,Phan Tuan Son,9/15/1968,Vietnam,0,0,12
29065388888,Dang Manh Mai,4/21/1964,Vietnam,1,1,1
82756043347,Le Tuyet Trang,9/11/1972,Vietnam,0,0,0
36140225734,Kieu Thu Son,1/10/1965,Vietnam,1,0,3
25812327301,Trinh Hoang Toan,11/12/1972,Vietnam,1,1,18
37308788334,Lam Gia Son,9/18/1964,Vietnam,1,1,4
97390010527,Dinh Thi Kien,2/21/2000,Vietnam,1,0,2
43990042778,Ngo Nhu Phong,12/19/2003,Vietnam,1,1,2
93958219662,Dang Nhu Toan,4/16/1978,Vietnam,1,1,7
86441991675,Mai Anh Cuong,6/25/1978,Vietnam,0,0,0
65208998373,Tran Gia Tu,5/8/1962,Vietnam,1,0,11
14787272964,Doan Diem Nam,5/13/1993,Vietnam,0,0,0
65180590568,Doan Quoc Loc,3/3/1961,Vietnam,0,0,0
52742577481,Phan Ngoc Phuc,2/15/1989,Vietnam,1,1,3
73263590320,Truong Manh Hoa,6/4/1981,Vietnam,0,0,2
28144226504,Vu Van Yen,1/25/1988,Vietnam,1,1,1
50805318879,Huynh Duc Thang,5/28/1961,Vietnam,1,0,5
93776456008,Vo Thuy Phong,11/28/1999,Vietnam,1,0,5
65923845425,Ho Dinh Trang,12/29/1989,Vietnam,0,0,7
98726475094,Le Bao Tai,7/9/2007,Vietnam,0,0,0
13698304480,Vo Nhu Toan,5/8/1983,Vietnam,0,0,0
39858125828,Duong Thuy Loc,3/28/2001,Vietnam,0,0,3
63302537619,Hoang Phuong Binh,10/11/1953,Vietnam,1,1,9
21686958868,Dinh Diem Trung,10/6/1993,Vietnam,0,0,7
90927736459,Chau Thuy Trang,8/27/1972,Vietnam,0,0,0
57344192598,Trinh Quang Thang,4/3/1968,Vietnam,1,0,1
61971502948,Truong Diem Ha,9/21/2001,Vietnam,0,0,0
92731795628,Lam Xuan Khoa,12/13/1975,Vietnam,1,0,8
31585917888,Ly Duc Dat,5/15/1940,Vietnam,1,1,5
12501912336,Lam Tien Lan,6/29/1988,Vietnam,1,0,14
82088711544,Dao Bao Phuc,1/11/1982,Vietnam,0,0,0
40800223849,Kieu Huu Kien,7/2/1970,Vietnam,1,1,4
11094725070,Hoang Van Mai,5/21/1962,Vietnam,0,0,12
43428953590,Trinh Thi Phong,8/11/2008,Vietnam,0,0,0
58655228449,Ngo My Trang,1/18/1983,Vietnam,1,1,3
27496653849,Chau Thanh Loc,2/20/1981,Vietnam,1,1,6
33928513283,Mac Thu Linh,8/11/1974,Vietnam,1,0,13
23860520374,Phan Nhu Toan,2/14/1981,Vietnam,0,0,0
32399404010,Dao Tuyet Lan,11/19/1991,Vietnam,0,0,0
24120954851,Chau Anh Thao,12/15/1966,Vietnam,1,0,9
21354820014,Ngo My Diep,8/13/1964,Vietnam,0,0,2
82997055007,Tran Huu Khoa,7/10/1974,Vietnam,0,0,5
93182789787,Tran Gia Phong,1/6/1961,Vietnam,0,0,0
39816926166,Nguyen Ngoc Nam,12/11/2002,Vietnam,1,1,1
11735117156,Phan Phuc Linh,7/22/1951,Vietnam,0,0,0
56841928855,Vu Quang Vy,11/6/1995,Vietnam,1,1,1
70569666158,Ngo Thanh Mai,3/3/1964,Vietnam,1,1,3
33150862344,Tran Thi Khoa,2/4/1990,Vietnam,1,1,9
19062367952,Huynh Thanh Dung,3/4/2000,Vietnam,0,0,3
10732655325,Huynh Tuyet Ha,6/3/1969,Vietnam,1,1,20
95713967728,Tran Gia Trang,2/19/1992,Vietnam,1,1,10
33351781375,Nguyen Manh Kien,12/20/1991,Vietnam,0,0,6
58175459171,Nguyen Thanh Diep,11/5/1962,Vietnam,1,0,4
27652989350,Do Tien Trung,5/24/1973,Vietnam,1,1,15
19329434851,Nguyen Tien Ha,4/3/1937,Vietnam,0,0,0
94547471515,To Thu Son,5/30/1995,Vietnam,0,0,3
67478620331,Chau Tuyet Mai,12/16/1964,Vietnam,1,1,2
61191414312,Dao Huu Binh,10/19/1975,Vietnam,1,1,3
52723358820,Huynh Huu Thinh,12/27/1995,Vietnam,0,0,0
68706763263,Hoang Dinh Phuc,6/1/1977,Vietnam,1,0,8
36295242803,Mac Thuy Giang,2/24/1969,Vietnam,0,0,0
30464598915,Huynh Tuyet Nhan,8/29/1944,Vietnam,1,0,11
87424651818,Dang Thi My,6/12/1970,Vietnam,1,1,2
53138051650,Vo Thu Trung,9/2/1991,Vietnam,1,1,1
37353952665,Vo Minh Tu,1/1/1986,Vietnam,1,0,3
91890083649,Truong Huu Nghia,11/29/1989,Vietnam,1,0,4
14731253268,Duong Tien Ha,8/31/1972,Vietnam,0,0,13
60493742833,Kieu Huu Diep,5/30/1936,Vietnam,0,0,0
73012352661,Vo Gia Khoa,1/20/1980,Vietnam,1,1,2
49194259413,Huynh Hoang Thinh,3/4/1986,Vietnam,0,0,3
74508894856,Huynh Van Thang,3/13/2002,Vietnam,0,0,4
44540682302,Doan Nhu Loc,11/27/1992,Vietnam,1,1,11
10828852676,Dang Duc Diep,11/9/2005,Vietnam,1,1,1
17046310818,Phan Duc Dung,11/29/1997,Vietnam,0,0,0
66652492287,Doan Manh Thao,5/2/1973,Vietnam,1,1,15
90557183736,Truong My Thao,7/1/1987,Vietnam,1,1,6
39307326820,Tran Thuy Thao,10/27/1986,Vietnam,1,1,3
36497053128,Truong Huu Nhat,5/31/1990,Vietnam,1,0,9
68996254569,Dao Duc Hoa,9/14/1987,Vietnam,1,0,21
34197649036,Ly Hoang Nhat,6/8/1985,Vietnam,0,0,2
67904503597,Bui Quang Vy,9/14/1960,Vietnam,1,1,19
29856556002,Truong My Nhat,11/21/1976,Vietnam,1,1,9
91306118935,Lam Xuan Vy,12/28/1967,Vietnam,1,1,4
48283016042,Dang Minh Cuong,7/17/1962,Vietnam,1,1,1
75371046856,Kieu Duc Tu,10/27/1971,Vietnam,0,0,23
25712112839,Truong Tuyet Lan,10/5/1963,Vietnam,0,0,0
59199981645,Phung Diem Tai,1/2/1931,Vietnam,1,1,7
97031111918,Vu Minh Huong,3/18/1954,Vietnam,1,0,21
63746803427,Hoang Anh Linh,11/23/1975,Vietnam,1,1,27
83212787111,Mai Diem Phuc,4/16/1936,Vietnam,1,1,3
25869364581,Vo Tuan Khang,1/13/1981,Vietnam,1,0,9
90806249224,Mai Thuy Nhan,8/19/1993,Vietnam,1,1,8
66097978312,Nguyen Gia Trung,5/2/1996,Vietnam,1,1,11
64040794362,Kieu Tuan Thang,10/29/1934,Vietnam,0,0,2
12938022981,Trinh Van Quy,12/18/1979,Vietnam,1,1,2
45349415833,Duong Huu Nhan,3/11/1949,Vietnam,1,0,3
77720093629,Vu Huu Khoa,4/3/1981,Vietnam,0,0,0
71626631541,To Dinh Huong,12/25/1968,Vietnam,0,0,0
31081908547,Huynh Quoc Linh,7/19/1932,Vietnam,0,0,1
19798679155,Mai Duc Khang,4/16/1986,Vietnam,1,1,1
33955483795,Phung Gia Kien,10/10/1983,Vietnam,0,0,0
75341422498,Mai Anh Linh,5/25/1966,Vietnam,0,0,3
28442042669,Nguyen Thanh Ha,1/1/1999,Vietnam,0,0,0
20485732869,Dang Duc Kien,7/4/1963,Vietnam,1,1,2
25773963643,Kieu Phuong Trang,5/18/1982,Vietnam,1,1,9
93298281885,Doan Thi Anh,4/8/1943,Vietnam,1,1,5
62470249668,Phung Diem My,8/5/2002,Vietnam,0,0,0
48927742813,Kieu Quoc Thao,9/13/1968,Vietnam,1,1,5
98571756731,Huynh Nhu Giang,2/13/1999,Vietnam,1,1,2
77596749734,Ho Anh Toan,7/5/1986,Vietnam,0,0,0
76111118570,Phung Quang Tai,11/12/2003,Vietnam,1,0,1
43554324190,Phung Thu Linh,10/16/1973,Vietnam,1,0,1
67236001550,Chau Tien Diep,1/16/1989,Vietnam,1,0,15
21461041072,Phung Gia Anh,1/17/1995,Vietnam,1,0,7
88623876013,To Tuan Loc,1/18/1969,Vietnam,1,0,2
65439715632,Duong Tien Phuc,1/16/1982,Vietnam,1,1,1
77136091901,To Gia Tu,10/4/1984,Vietnam,0,0,11
64730856801,Lam Quoc Hoa,12/17/1999,Vietnam,1,1,7
34644432859,Dang Huy Dung,6/30/1964,Vietnam,1,1,22
18702110390,Dang Phuong Trang,2/28/1970,Vietnam,1,1,9
50647484297,Dinh Thuy Khang,5/10/1971,Vietnam,1,0,9
65832297626,Doan Manh Tu,11/29/2000,Vietnam,0,0,1
33526532940,Ngo Van Vy,5/3/1991,Vietnam,1,0,11
81898902814,Dang Duc Dat,7/5/1969,Vietnam,1,1,16
65071585168,Hoang Diem Quy,8/7/1941,Vietnam,0,0,0
30524544631,Kieu Xuan Thang,1/11/1943,Vietnam,0,0,0
46094429745,Phung My Ha,4/26/1992,Vietnam,0,0,1
99659770456,Huynh Nhu Toan,11/21/1972,Vietnam,1,0,12
64270184213,To Tuyet Anh,1/20/1946,Vietnam,1,1,16
92233108598,Tran Bao Tu,4/20/2006,Vietnam,1,0,1
51113589448,Dang Minh Anh,4/8/1978,Vietnam,1,1,12
70762817172,Dao Thu My,10/31/1999,Vietnam,1,1,3
51194420845,Doan Thu Thang,4/21/1988,Vietnam,0,0,6
65989337879,Ngo Duc Phong,3/3/2004,Vietnam,1,1,3
69183184726,Mac Hoang Nghia,9/1/1983,Vietnam,1,1,2
62505983717,Dao Xuan Vy,6/2/1995,Vietnam,1,1,6
68487324186,Tran Diem Khang,8/19/1989,Vietnam,0,0,1
97062903598,Ngo Phuc Trung,9/3/1990,Vietnam,1,0,1
74616517218,Le Huy Ha,8/30/2004,Vietnam,1,0,2
89963272545,Mai Phuc Tai,10/15/1938,Vietnam,0,0,0
33196520572,Lam Phuc Vy,9/13/1993,Vietnam,1,1,5
30841784630,Lam Xuan My,7/15/1944,Vietnam,0,0,0
98958152006,Ho Bao Thang,10/2/1940,Vietnam,1,1,2
74013238677,Phan Duc Trung,9/10/1967,Vietnam,1,1,3
64911118193,Mac Diem Cuong,3/23/1967,Vietnam,0,0,3
42941516688,Duong Thuy Toan,6/14/2005,Vietnam,0,0,0
76029209871,Ngo Phuc Anh,3/25/1967,Vietnam,1,1,8
50483125450,Le Phuc Thang,9/6/2001,Vietnam,1,1,2
49794344236,Duong Gia Dat,12/12/1999,Vietnam,0,0,1
10648359387,Phan My Dat,5/1/1964,Vietnam,1,1,14
10929903204,Ngo Tuyet Hoa,4/19/1990,Vietnam,1,1,16
10219086259,Bui Diem Diep,2/28/2002,Vietnam,0,0,0
43799172529,Bui Thuy Diep,3/22/1985,Vietnam,0,0,5
13764855082,Tran Minh Nam,7/26/1983,Vietnam,1,0,8
97703286470,Truong Tuan Anh,8/30/1990,Vietnam,1,1,8
16115064660,Dang Manh Nhan,9/21/1999,Vietnam,1,1,6
46638341905,Chau Huy Huong,10/4/2007,Vietnam,1,0,1
63809798314,Mac Dinh Giang,12/20/1986,Vietnam,0,0,0
45437087432,Mac Thanh Vy,12/26/1961,Vietnam,1,0,5
63811336939,Mac Manh Khoa,12/6/1994,Vietnam,1,1,7
71448327630,Phan Quang Giang,9/23/1991,Vietnam,1,1,16
84450660894,Duong Anh Diep,2/27/1999,Vietnam,1,0,3
37177597844,Le My Toan,4/27/1961,Vietnam,1,0,5
28562326165,Mac Tien Trang,9/13/1962,Vietnam,1,1,15
75139269800,Bui Phuong Nhat,7/22/1974,Vietnam,0,0,26
56401010811,Bui Thuy Dat,8/19/1993,Vietnam,1,0,3
52236008826,Truong Duc Khang,4/20/2007,Vietnam,1,0,1
72884388780,Truong Duc Trung,3/9/1983,Vietnam,0,0,0
67236039641,Ngo Duc Khoa,4/11/1944,Vietnam,1,0,26
95867022039,Mac Tuyet Khoa,7/6/2000,Vietnam,1,0,1
35808471415,Bui Tien Nhan,4/27/2007,Vietnam,0,0,0
49756300925,Do Phuc Son,8/25/2005,Vietnam,0,0,2
37681272042,Ngo Tuan Nhan,10/9/1994,Vietnam,1,0,3
82734927903,Nguyen Duc Toan,3/24/1988,Vietnam,1,1,3
32226553126,Chau Thi Diep,1/17/1988,Vietnam,1,1,4
95734753624,Chau Nhu Khoa,9/30/1973,Vietnam,1,1,1
60200447733,Nguyen Minh Giang,2/23/1997,Vietnam,1,0,5
